version_taxref	cd_ref_taxref	phylum_taxref	classe_taxref	ordre_taxref	famille_taxref	genre_taxref	nom_valide_taxref	nom_latin_taxref	nom_vern_taxref	habitat_taxref	libelle_indigenat_taxref	indigenat_regional	synthese_reglementations_protections	PROTECTION_NAT	BARC/OSPAR	BERN/BONN	COMMERCE	DO/DHFF	AUTRE_REGL	endemisme_national_taxref	complement_endemisme	statut_presence_regionale	rarete_regionale	presence_d24	presence_d33	presence_d40	presence_d47	presence_d64	presence_d19	presence_d23	presence_d87	presence_d16	presence_d17	presence_d79	presence_d86	enjeu_regional_conservation	statuts_biologiques_specifiques	resume_menace_metropole	categorie_lr_metropole	annee_lr_metropole	resume_menace_na	categorie_lr_aquitaine	annee_lr_aquitaine	categorie_lr_limousin	annee_lr_limousin	categorie_lr_poitou_charente	annee_lr_poitou_charente	determinante_aquitaine	determinante_pc	determinante_limousin	sensibilite_donnees
18.0	199463	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	"Iduna pallida (Hemprich & Ehrenberg, 1833)"	"Iduna pallida"	"Hypolaïs pâle"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 4)"		"BERN (Ann. III)"					"Non endémique"	Occ	"Non évaluée"	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Occ	Ab	Ab	"Non évaluée"		"Non évaluée"			"Non évaluée"										
18.0	64098	Mollusca	Gastropoda		Planorbidae	Anisus	"Anisus vorticulus (Troschel, 1834)"	"Anisus vorticulus"	"Planorbe naine"	"Eau douce"	"Indigène ou indéterminé"	Indigène	"PN, RE"	"PN_Mollusques  (Art. 2)"				"DHFF (Ann. II, Ann. IV)"			"Non endémique"	Pr	"Non évaluée"	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Pr	Ab	Ab	"Non évaluée"		"Non menacée"	NT	2021	"Non évaluée"										
18.0	4190	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	"Acrocephalus dumetorum Blyth, 1849"	"Acrocephalus dumetorum"	"Rousserolle des buissons"	"Continental (terrestre et/ou eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 4)"		"BERN (Ann. III)"					"Non endémique"	Occ	"Non évaluée"	Ab	Ab	Occ	Ab	Ab	Ab	Ab	Ab	Ab	Occ	Ab	Ab	"Non évaluée"		"Non évaluée"			"Non évaluée"										
18.0	2725	Chordata	Aves	Anseriformes	Anatidae	Anser	"Anser brachyrhynchus Baillon, 1834"	"Anser brachyrhynchus"	"Oie à bec court"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 4)"		"BERN (Ann. III), BONN (AEWA, Ann. II)"		"DO (Ann. II/2)"			"Non endémique"	Occ	"Non évaluée"	Ab	Occ	Occ	Ab	Ab	Ab	Ab	Ab	Ab	Occ	Occ	Ab	"Non évaluée"	HO	"Non évaluée"			"Non évaluée"										
18.0	2750	Chordata	Aves	Anseriformes	Anatidae	Branta	"Branta leucopsis (Bechstein, 1803)"	"Branta leucopsis"	"Bernache nonnette"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Introduite	"PN, RE, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"			"Non endémique"	Pr	"Non évaluée"	Occ	Pr	Pr	Occ	Pr	Occ	Occ	Occ	Occ	Pr	Occ	Occ	"Non évaluée"	H	"Non évaluée"			"Non évaluée"								"Sous conditions"		
18.0	2753	Chordata	Aves	Anseriformes	Anatidae	Branta	"Branta ruficollis (Pallas, 1769)"	"Branta ruficollis"	"Bernache à cou roux"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 4)"		"BERN (Ann. II), BONN (AEWA, Ann. I, Ann. II)"	"COMMERCE_CITES (Ann. A)"	"DO (Ann. I)"			"Non endémique"	Occ	"Non évaluée"	Occ	Occ	Occ	Occ	Ab	Ab	Occ	Occ	Ab	Occ	Ab	Ab	"Non évaluée"	HO	"Non évaluée"			"Non évaluée"										
18.0	2757	Chordata	Aves	Anseriformes	Anatidae	Branta	"Branta bernicla (Linnaeus, 1758)"	"Branta bernicla"	"Bernache cravant"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. III), BONN (AEWA, Ann. II)"		"DO (Ann. II/2)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Occ	Pr	Pr	Ab	Pr	Acc	Acc	Acc	Occ	Pr	Pr	Occ	"Non évaluée"	H	"Non évaluée"			"Non évaluée"							"Sous conditions"			
18.0	3716	Chordata	Aves	Passeriformes	Motacillidae	Anthus	"Anthus petrosus (Montagu, 1798)"	"Anthus petrosus"	"Pipit maritime"	"Continental (terrestre et/ou eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II)"					"Non endémique"	Pr	Exceptionnelle	Occ	Occ	Occ	Occ	Occ	Ab	Ab	Ab	Occ	Pr	Occ	Ab	Notable	NC,H	"Non menacée"	NT	2016	Menacée					CR	2018		"Sous conditions"		
18.0	2901	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	"Calidris ferruginea (Pontoppidan, 1763)"	"Calidris ferruginea"	"Bécasseau cocorli"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Occ	Pr	Pr	Occ	Pr	Occ	Occ	Occ	Occ	Pr	Pr	Occ	"Non évaluée"	HO	"Non évaluée"			"Non évaluée"								"Sous conditions"		
18.0	2906	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	"Calidris maritima (Brünnich, 1764)"	"Calidris maritima"	"Bécasseau violet"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Ab	Pr	Pr	Ab	Pr	Ab	Ab	Ab	Ab	Pr	Ab	Ab	"Non évaluée"	H	"Non évaluée"			"Non évaluée"							"Sous conditions"	"Sous conditions"		
18.0	3195	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	"Calidris alba (Pallas, 1764)"	"Calidris alba"	"Bécasseau sanderling"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Acc	Pr	Pr	Occ	Pr	Occ	Occ	Occ	Occ	Pr	Occ	Occ	"Non évaluée"	H	"Non évaluée"			"Non évaluée"								"Sous conditions"		
18.0	3206	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	"Calidris minuta (Leisler, 1812)"	"Calidris minuta"	"Bécasseau minute"	"Continental (terrestre et/ou eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"					"Non endémique"	Pr	"Non évaluée"	Pr	Pr	Pr	Occ	Pr	Occ	Occ	Occ	Occ	Pr	Pr	Occ	"Non évaluée"	H	"Non évaluée"			"Non évaluée"							"Sous conditions"			
18.0	3210	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	"Calidris temminckii (Leisler, 1812)"	"Calidris temminckii"	"Bécasseau de Temminck"	"Continental (terrestre et/ou eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"					"Non endémique"	Pr	"Non évaluée"	Occ	Pr	Pr	Ab	Pr	Occ	Occ	Occ	Occ	Pr	Occ	Occ	"Non évaluée"	HO	"Non évaluée"			"Non évaluée"								"Sous conditions"		
18.0	2591	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	"Tringa stagnatilis (Bechstein, 1803)"	"Tringa stagnatilis"	"Chevalier stagnatile"	"Continental (terrestre et/ou eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 4)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"					"Non endémique"	Pr	"Non évaluée"	Occ	Occ	Occ	Occ	Ab	Ab	Occ	Ab	Occ	Pr	Occ	Occ	"Non évaluée"	MTEr	"Non évaluée"			"Non évaluée"										
18.0	2600	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	"Tringa flavipes (Gmelin, 1789)"	"Tringa flavipes"	"Chevalier à pattes jaunes, Petit Chevalier à pattes jaunes, Pattes jaunes"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 4)"		"BERN (Ann. II), BONN (Ann. II)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Occ	"Non évaluée"	Ab	Occ	Ab	Ab	Ai	Ab	Ab	Ab	Ab	Occ	Occ	Ab	"Non évaluée"	MTEr	"Non évaluée"			"Non évaluée"										
18.0	2603	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	"Tringa ochropus Linnaeus, 1758"	"Tringa ochropus"	"Chevalier culblanc"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"					"Non endémique"	Pr	"Très rare"	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	"Non applicable"	H	"Non évaluée"			"Non évaluée"										
18.0	2607	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	"Tringa glareola Linnaeus, 1758"	"Tringa glareola"	"Chevalier sylvain"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"			"Non endémique"	Pr	"Non évaluée"	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	"Non évaluée"	HO	"Non évaluée"			"Non évaluée"										
18.0	2616	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	"Actitis hypoleucos (Linnaeus, 1758)"	"Actitis hypoleucos"	"Chevalier guignette"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"					"Non endémique"	Pr	"Peu commune"	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Fort	NC,H	"Non menacée"	NT	2016	Menacée					CR	2018	"Sous conditions"	"Sous conditions"	"Sous conditions"	
18.0	2706	Chordata	Aves	Anseriformes	Anatidae	Cygnus	"Cygnus olor (Gmelin, 1789)"	"Cygnus olor"	"Cygne tuberculé"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. III), BONN (AEWA, Ann. II)"		"DO (Ann. II/2)"			"Non endémique"	Pr	"Non évaluée"	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Modéré	NC,H	"Non menacée"	LC	2016	"Non menacée"			NA	2015	LC	2018				
18.0	2767	Chordata	Aves	Anseriformes	Anatidae	Tadorna	"Tadorna tadorna (Linnaeus, 1758)"	"Tadorna tadorna"	"Tadorne de Belon"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"					"Non endémique"	Pr	"Peu commune"	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Modéré	NC,H	"Non menacée"	LC	2016	"Non menacée"					LC	2018	"Sous conditions"	"Sous conditions"		
18.0	2816	Chordata	Aves	Anseriformes	Anatidae	Mergus	"Mergus serrator Linnaeus, 1758"	"Mergus serrator"	"Harle huppé"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. III), BONN (AEWA, Ann. II)"		"DO (Ann. II/2)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Occ	Pr	Pr	Occ	Pr	Occ	Occ	Occ	Occ	Pr	Occ	Occ	"Non évaluée"	H	Menacée	CR	2016	"Non évaluée"							"Sous conditions"	"Sous conditions"		
18.0	2818	Chordata	Aves	Anseriformes	Anatidae	Mergus	"Mergus merganser Linnaeus, 1758"	"Mergus merganser"	"Harle bièvre"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. III), BONN (AEWA, Ann. II)"		"DO (Ann. II/2)"			"Non endémique"	Pr	"Non évaluée"	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Occ	"Non évaluée"	H	"Non menacée"	NT	2016	"Non évaluée"							"Sous conditions"			
18.0	2911	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	"Calidris alpina (Linnaeus, 1758)"	"Calidris alpina"	"Bécasseau variable"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	"Non évaluée"	H	"Non évaluée"			"Non évaluée"							"Sous conditions"	"Sous conditions"		
18.0	3112	Chordata	Aves	Charadriiformes	Recurvirostridae	Himantopus	"Himantopus himantopus (Linnaeus, 1758)"	"Himantopus himantopus"	"Echasse blanche"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Assez rare"	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Notable	NC,HO	"Non menacée"	LC	2016	"Non menacée"					NT	2018	"Sous conditions"	"Sous conditions"		
18.0	3116	Chordata	Aves	Charadriiformes	Recurvirostridae	Recurvirostra	"Recurvirostra avosetta Linnaeus, 1758"	"Recurvirostra avosetta"	"Avocette élégante"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"			"Non endémique"	Pr	Rare	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Notable	NC,H	"Non menacée"	LC	2016	Menacée					VU	2018	"Sous conditions"	"Sous conditions"		
18.0	3120	Chordata	Aves	Charadriiformes	Burhinidae	Burhinus	"Burhinus oedicnemus (Linnaeus, 1758)"	"Burhinus oedicnemus"	"Oedicnème criard"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (Ann. II)"		"DO (Ann. I)"			"Non endémique"	Pr	"Assez commune"	Pr	Pr	Pr	Pr	Pr	Occ	Pr	Pr	Pr	Pr	Pr	Pr	"Très fort"	NC,H	"Non menacée"	LC	2016	Menacée			EN	2015	NT	2018	"Sous conditions"	"Sous conditions"	Stricte	
18.0	3136	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	"Charadrius dubius Scopoli, 1786"	"Charadrius dubius"	"Petit Gravelot"	"Continental (terrestre et/ou eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"					"Non endémique"	Pr	Commune	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Notable	NC,HO	"Non menacée"	LC	2016	Menacée			EN	2015	VU	2018		"Sous conditions"	Stricte	
18.0	3140	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	"Charadrius hiaticula Linnaeus, 1758"	"Charadrius hiaticula"	"Grand Gravelot"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	Exceptionnelle	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	"Non applicable"	H	Menacée	VU	2016	"Non évaluée"							"Sous conditions"	"Sous conditions"		
18.0	3142	Chordata	Aves	Charadriiformes	Charadriidae	Charadrius	"Charadrius alexandrinus Linnaeus, 1758"	"Charadrius alexandrinus"	"Gravelot à collier interrompu, Gravelot de Kent"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Oiseaux  (Art. 3)"	"BARC (Ann. II)"	"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Assez rare"	Ab	Pr	Pr	Ab	Pr	Occ	Occ	Sa	Occ	Pr	Occ	Occ	Majeur	NC,H	Menacée	VU	2016	Menacée					EN	2018	"Sous conditions"	"Sous conditions"		
18.0	3153	Chordata	Aves	Charadriiformes	Charadriidae	Eudromias	"Eudromias morinellus (Linnaeus, 1758)"	"Eudromias morinellus"	"Guignard d'Eurasie, Pluvier guignard"	"Continental (terrestre et/ou eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"			"Non endémique"	Occ	"Non évaluée"	Occ	Occ	Occ	Ab	Occ	Ab	Occ	Ab	Occ	Occ	Occ	Occ	"Non évaluée"	MTEr	Autre	RE	2016	"Non évaluée"								"Sous conditions"		
18.0	3239	Chordata	Aves	Charadriiformes	Scolopacidae	Arenaria	"Arenaria interpres (Linnaeus, 1758)"	"Arenaria interpres"	"Tournepierre à collier, Pluvier des Salines"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Occ	Pr	Pr	Occ	Pr	Occ	Occ	Occ	Occ	Pr	Occ	Occ	"Non évaluée"	H	"Non évaluée"			"Non évaluée"								"Sous conditions"		
18.0	3243	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus	"Phalaropus lobatus (Linnaeus, 1758)"	"Phalaropus lobatus"	"Phalarope à bec étroit"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Occ	"Non évaluée"	Occ	Occ	Occ	Ab	Occ	Ab	Ab	Ab	Ab	Occ	Ab	Ab	"Non évaluée"	MTEr	"Non évaluée"			"Non évaluée"										
18.0	3250	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus	"Phalaropus fulicarius (Linnaeus, 1758)"	"Phalaropus fulicarius"	"Phalarope à bec large"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 4)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Occ	"Non évaluée"	Occ	Occ	Occ	Ab	Occ	Ab	Occ	Ab	Occ	Occ	Occ	Occ	"Non évaluée"	HO	"Non évaluée"			"Non évaluée"										
18.0	199312	Chordata	Aves	Anseriformes	Anatidae	Mergellus	"Mergellus albellus (Linnaeus, 1758)"	"Mergellus albellus"	"Harle piette"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"			"Non endémique"	Occ	"Non évaluée"	Occ	Occ	Occ	Occ	Occ	Occ	Occ	Occ	Occ	Occ	Occ	Occ	"Non évaluée"	HO	"Non évaluée"			"Non évaluée"							"Sous conditions"			
18.0	459460	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	"Actitis macularius (Linnaeus, 1766)"	"Actitis macularius"	"Chevalier grivelé"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 4)"		"BERN (Ann. II), BONN (Ann. II)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Occ	"Non évaluée"	Ab	Occ	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Occ	Ab	Ab	"Non évaluée"	MTEr	"Non évaluée"			"Non évaluée"										
18.0	956	Chordata	Aves	Gaviiformes	Gaviidae	Gavia	"Gavia arctica (Linnaeus, 1758)"	"Gavia arctica"	"Plongeon arctique"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"			"Non endémique"	Pr	"Non évaluée"	Occ	Pr	Pr	Occ	Pr	Occ	Occ	Occ	Occ	Pr	Ab	Ab	"Non évaluée"	H	"Non évaluée"			"Non évaluée"							"Sous conditions"			
18.0	959	Chordata	Aves	Gaviiformes	Gaviidae	Gavia	"Gavia immer (Brünnich, 1764)"	"Gavia immer"	"Plongeon imbrin"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Pr	Pr	Pr	Pr	Pr	Occ	Occ	Occ	Occ	Pr	Occ	Occ	"Non évaluée"	H	"Non évaluée"			"Non évaluée"							"Sous conditions"	"Sous conditions"		
18.0	1027	Chordata	Aves	Procellariiformes	Procellariidae	Puffinus	"Puffinus puffinus (Brünnich, 1764)"	"Puffinus puffinus"	"Puffin des Anglais"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Ab	Occ	Occ	Ab	Occ	Ab	Ab	Ab	Ab	Pr	Ab	Ab	"Non évaluée"	HO	Menacée	EN	2016	"Non évaluée"										
18.0	2411	Chordata	Aves	Gaviiformes	Gaviidae	Gavia	"Gavia stellata (Pontoppidan, 1763)"	"Gavia stellata"	"Plongeon catmarin"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA, Ann. II)"		"DO (Ann. I)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Occ	Pr	Pr	Occ	Pr	Occ	Occ	Occ	Ab	Pr	Occ	Occ	"Non évaluée"	H	"Non évaluée"			"Non évaluée"							"Sous conditions"			
18.0	2437	Chordata	Aves	Pelecaniformes	Sulidae	Morus	"Morus bassanus (Linnaeus, 1758)"	"Morus bassanus"	"Fou de Bassan"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. III)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Occ	Pr	Pr	Ab	Pr	Occ	Ab	Ab	Occ	Pr	Ab	Occ	"Non évaluée"	H	"Non menacée"	NT	2016	"Non évaluée"										
18.0	2440	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	"Phalacrocorax carbo (Linnaeus, 1758)"	"Phalacrocorax carbo"	"Grand Cormoran"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. III), BONN (AEWA)"			"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Peu commune"	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Notable	NC,H	"Non menacée"	LC	2016	Menacée			NA	2015	VU	2018				
18.0	2447	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	"Phalacrocorax aristotelis (Linnaeus, 1761)"	"Phalacrocorax aristotelis"	"Cormoran huppé"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RI"	"PN_Oiseaux  (Art. 3)"	"BARC (Ann. II)"	"BERN (Ann. II)"					"Non endémique"	Pr	Exceptionnelle	Ab	Occ	Occ	Ab	Pr	Ab	Ab	Ab	Ab	Pr	Ab	Ab	Modéré	NC,H	"Non menacée"	LC	2016	"Non évaluée"								"Sous conditions"		
18.0	2481	Chordata	Aves	Pelecaniformes	Ardeidae	Nycticorax	"Nycticorax nycticorax (Linnaeus, 1758)"	"Nycticorax nycticorax"	"Bihoreau gris, Héron bihoreau"	"Continental (terrestre et eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA)"		"DO (Ann. I)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Peu commune"	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Fort	NC,H	"Non menacée"	NT	2016	Menacée			CR	2015	VU	2018	"Sous conditions"	"Sous conditions"	Stricte	
18.0	2486	Chordata	Aves	Pelecaniformes	Ardeidae	Ardeola	"Ardeola ralloides (Scopoli, 1769)"	"Ardeola ralloides"	"Crabier chevelu, Héron crabier"	"Continental (terrestre et/ou eau douce)"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Oiseaux  (Art. 3)"		"BERN (Ann. II), BONN (AEWA)"		"DO (Ann. I)"			"Non endémique"	Pr	"Très rare"	Pr	Pr	Pr	Pr	Pr	Occ	Occ	Occ	Occ	Pr	Pr	Occ	Notable	NC,H	"Non menacée"	LC	2016	Menacée			NA	2015	CR	2018	"Sous conditions"	"Sous conditions"		
